id_subsistema,ear_data,ear_max_subsistema,ear_verif_subsistema_mwmes,ear_verif_subsistema_percentual,verif_max_ratio
S,2004-07-30,15386.0,13371.0,86.91000366,54.13970639753221
NE,2004-07-31,50453.0,45691.0,90.55999756,54.13970639753221
N,2004-07-31,12311.0,9925.0,80.62000275,54.13970639753221
SE/CO,2004-07-31,177852.0,142867.0,80.33000183,54.13970639753221
S,2004-07-31,15386.0,13336.0,86.68000031,54.13970639753221
NE,2004-08-01,50453.0,45302.0,89.79000092,54.13970639753221
N,2004-08-01,12311.0,9905.0,80.44999695,54.13970639753221
SE/CO,2004-08-01,177852.0,142795.0,80.29000092,54.13970639753221
S,2004-08-01,15386.0,13342.0,86.72000122,54.13970639753221
NE,2004-08-02,50453.0,45349.0,89.87999725,54.13970639753221
N,2004-08-02,12311.0,9879.0,80.23999786,54.13970639753221
SE/CO,2004-08-02,177852.0,142588.0,80.16999817,54.13970639753221
S,2004-08-02,15386.0,13272.0,86.26000214,54.13970639753221
NE,2004-08-03,50453.0,45157.0,89.5,54.13970639753221
N,2004-08-03,12311.0,9820.0,79.76000214,54.13970639753221
SE/CO,2004-08-03,177852.0,142359.0,80.04000092,54.13970639753221
S,2004-08-03,15386.0,13211.0,85.87000275,54.13970639753221
NE,2004-08-04,50453.0,45118.0,89.43000031,54.13970639753221
N,2004-08-04,12311.0,9774.0,79.38999939,54.13970639753221
SE/CO,2004-08-04,177852.0,142090.0,79.88999939,54.13970639753221
S,2004-08-04,15386.0,13117.0,85.26000214,54.13970639753221
NE,2004-08-05,50453.0,45039.0,89.26999664,54.13970639753221
N,2004-08-05,12311.0,9723.0,78.98000336,54.13970639753221
SE/CO,2004-08-05,177852.0,141815.0,79.73999786,54.13970639753221
S,2004-08-05,15386.0,13009.0,84.55000305,54.13970639753221
NE,2004-08-06,50453.0,44897.0,88.98999786,54.13970639753221
N,2004-08-06,12311.0,9684.0,78.66000366,54.13970639753221
SE/CO,2004-08-06,177852.0,141514.0,79.56999969,54.13970639753221
S,2004-08-06,15386.0,12888.0,83.76999664,54.13970639753221
NE,2004-08-07,50453.0,44890.0,88.97000122,54.13970639753221
N,2004-08-07,12311.0,9645.0,78.33999634,54.13970639753221
SE/CO,2004-08-07,177852.0,141141.0,79.36000061,54.13970639753221
S,2004-08-07,15386.0,12819.0,83.31999969,54.13970639753221
NE,2004-08-08,50453.0,44774.0,88.73999786,54.13970639753221
N,2004-08-08,12311.0,9607.0,78.02999878,54.13970639753221
SE/CO,2004-08-08,177852.0,140986.0,79.26999664,54.13970639753221
S,2004-08-08,15386.0,12807.0,83.23999786,54.13970639753221
NE,2004-08-09,50453.0,44365.0,87.93000031,54.13970639753221
N,2004-08-09,12311.0,9556.0,77.62000275,54.13970639753221
SE/CO,2004-08-09,177852.0,140823.0,79.18000031,54.13970639753221
S,2004-08-09,15386.0,12699.0,82.54000092,54.13970639753221
NE,2004-08-10,50453.0,44217.0,87.63999939,54.13970639753221
N,2004-08-10,12311.0,9518.0,77.30999756,54.13970639753221
SE/CO,2004-08-10,177852.0,140567.0,79.04000092,54.13970639753221
S,2004-08-10,15386.0,12578.0,81.75,54.13970639753221
NE,2004-08-11,50453.0,44012.0,87.23000336,54.13970639753221
N,2004-08-11,12311.0,9461.0,76.84999847,54.13970639753221
SE/CO,2004-08-11,177852.0,140287.0,78.87999725,54.13970639753221
S,2004-08-11,15386.0,12436.0,80.83000183,54.13970639753221
NE,2004-08-12,50453.0,44061.0,87.33000183,54.13970639753221
N,2004-08-12,12311.0,9408.0,76.41999817,54.13970639753221
SE/CO,2004-08-12,177852.0,140001.0,78.72000122,54.13970639753221
S,2004-08-12,15386.0,12304.0,79.97000122,54.13970639753221
NE,2004-08-13,50453.0,44004.0,87.22000122,54.13970639753221
N,2004-08-13,12311.0,9345.0,75.91000366,54.13970639753221
SE/CO,2004-08-13,177852.0,139685.0,78.54000092,54.13970639753221
S,2004-08-13,15386.0,12199.0,79.29000092,54.13970639753221
NE,2004-08-14,50453.0,43968.0,87.15000153,54.13970639753221
N,2004-08-14,12311.0,9311.0,75.62999725,54.13970639753221
SE/CO,2004-08-14,177852.0,139400.0,78.37999725,54.13970639753221
S,2004-08-14,15386.0,12102.0,78.66000366,54.13970639753221
NE,2004-08-15,50453.0,43866.0,86.94000244,54.13970639753221
N,2004-08-15,12311.0,9280.0,75.37999725,54.13970639753221
SE/CO,2004-08-15,177852.0,139147.0,78.23999786,54.13970639753221
S,2004-08-15,15386.0,12045.0,78.29000092,54.13970639753221
NE,2004-08-16,50453.0,43844.0,86.90000153,54.13970639753221
N,2004-08-16,12311.0,9223.0,74.91000366,54.13970639753221
SE/CO,2004-08-16,177852.0,138803.0,78.04000092,54.13970639753221
S,2004-08-16,15386.0,11930.0,77.54000092,54.13970639753221
NE,2004-08-17,50453.0,43721.0,86.66000366,54.13970639753221
N,2004-08-17,12311.0,9167.0,74.45999908,54.13970639753221
SE/CO,2004-08-17,177852.0,138353.0,77.79000092,54.13970639753221
S,2004-08-17,15386.0,11806.0,76.73000336,54.13970639753221
NE,2004-08-18,50453.0,43669.0,86.55000305,54.13970639753221
N,2004-08-18,12311.0,9116.0,74.05000305,54.13970639753221
SE/CO,2004-08-18,177852.0,137933.0,77.55000305,54.13970639753221
S,2004-08-18,15386.0,11691.0,75.98999786,54.13970639753221
NE,2004-08-19,50453.0,43171.0,85.56999969,54.13970639753221
N,2004-08-19,12311.0,9064.0,73.62000275,54.13970639753221
SE/CO,2004-08-19,177852.0,137495.0,77.30999756,54.13970639753221
S,2004-08-19,15386.0,11569.0,75.19000244,54.13970639753221
NE,2004-08-20,50453.0,43131.0,85.48999786,54.13970639753221
N,2004-08-20,12311.0,9014.0,73.22000122,54.13970639753221
SE/CO,2004-08-20,177852.0,137035.0,77.05000305,54.13970639753221
S,2004-08-20,15386.0,11447.0,74.40000153,54.13970639753221
NE,2004-08-21,50453.0,42977.0,85.18000031,54.13970639753221
N,2004-08-21,12311.0,8972.0,72.87999725,54.13970639753221
SE/CO,2004-08-21,177852.0,136700.0,76.86000061,54.13970639753221
S,2004-08-21,15386.0,11327.0,73.62000275,54.13970639753221
NE,2004-08-22,50453.0,43087.0,85.40000153,54.13970639753221
N,2004-08-22,12311.0,8922.0,72.47000122,54.13970639753221
SE/CO,2004-08-22,177852.0,136444.0,76.72000122,54.13970639753221
S,2004-08-22,15386.0,11266.0,73.22000122,54.13970639753221
NE,2004-08-23,50453.0,43024.0,85.27999878,54.13970639753221
N,2004-08-23,12311.0,8866.0,72.01999664,54.13970639753221
SE/CO,2004-08-23,177852.0,136022.0,76.48000336,54.13970639753221
S,2004-08-23,15386.0,11141.0,72.41000366,54.13970639753221
NE,2004-08-24,50453.0,42902.0,85.02999878,54.13970639753221
N,2004-08-24,12311.0,8824.0,71.66999817,54.13970639753221
SE/CO,2004-08-24,177852.0,135644.0,76.26999664,54.13970639753221
S,2004-08-24,15386.0,11020.0,71.62999725,54.13970639753221
NE,2004-08-25,50453.0,42589.0,84.41000366,54.13970639753221
N,2004-08-25,12311.0,8773.0,71.26000214,54.13970639753221
SE/CO,2004-08-25,177852.0,135190.0,76.01000214,54.13970639753221
S,2004-08-25,15386.0,10890.0,70.77999878,54.13970639753221
NE,2004-08-26,50453.0,42690.0,84.61000061,54.13970639753221
N,2004-08-26,12311.0,8729.0,70.90000153,54.13970639753221
SE/CO,2004-08-26,177852.0,134710.0,75.73999786,54.13970639753221
S,2004-08-26,15386.0,10763.0,69.95999908,54.13970639753221
NE,2004-08-27,50453.0,42600.0,84.44000244,54.13970639753221
N,2004-08-27,12311.0,8674.0,70.45999908,54.13970639753221
SE/CO,2004-08-27,177852.0,134229.0,75.47000122,54.13970639753221
S,2004-08-27,15386.0,10654.0,69.25,54.13970639753221
NE,2004-08-28,50453.0,42414.0,84.06999969,54.13970639753221
N,2004-08-28,12311.0,8630.0,70.09999847,54.13970639753221
SE/CO,2004-08-28,177852.0,133767.0,75.20999908,54.13970639753221
S,2004-08-28,15386.0,10620.0,69.02999878,54.13970639753221
NE,2004-08-29,50453.0,42379.0,84.0,54.13970639753221
N,2004-08-29,12311.0,8588.0,69.76000214,54.13970639753221
SE/CO,2004-08-29,177852.0,133483.0,75.05000305,54.13970639753221
S,2004-08-29,15386.0,10638.0,69.13999939,54.13970639753221
NE,2004-08-30,50453.0,42189.0,83.62000275,54.13970639753221
N,2004-08-30,12311.0,8533.0,69.30999756,54.13970639753221
SE/CO,2004-08-30,177852.0,132989.0,74.77999878,54.13970639753221
S,2004-08-30,15386.0,10567.0,68.68000031,54.13970639753221
NE,2004-08-31,50453.0,41598.0,82.44999695,54.13970639753221
N,2004-08-31,12311.0,8485.0,68.91999817,54.13970639753221
SE/CO,2004-08-31,177852.0,132503.0,74.5,54.13970639753221
S,2004-08-31,15386.0,10501.0,68.25,54.13970639753221
NE,2004-09-01,50453.0,41614.0,82.48000336,54.13970639753221
N,2004-09-01,12311.0,8419.0,68.37999725,54.13970639753221
SE/CO,2004-09-01,177852.0,132034.0,74.23999786,54.13970639753221
S,2004-09-01,15386.0,10429.0,67.77999878,54.13970639753221
NE,2004-09-02,50453.0,41402.0,82.05999756,54.13970639753221
N,2004-09-02,12311.0,8354.0,67.86000061,54.13970639753221
SE/CO,2004-09-02,177852.0,131539.0,73.95999908,54.13970639753221
S,2004-09-02,15386.0,10333.0,67.16000366,54.13970639753221
NE,2004-09-03,50453.0,41402.0,82.05999756,54.13970639753221
N,2004-09-03,12311.0,8289.0,67.33000183,54.13970639753221
SE/CO,2004-09-03,177852.0,130973.0,73.63999939,54.13970639753221
S,2004-09-03,15386.0,10250.0,66.62000275,54.13970639753221
NE,2004-09-04,50453.0,41208.0,81.68000031,54.13970639753221
N,2004-09-04,12311.0,8235.0,66.88999939,54.13970639753221
SE/CO,2004-09-04,177852.0,130537.0,73.40000153,54.13970639753221
S,2004-09-04,15386.0,10195.0,66.26000214,54.13970639753221
NE,2004-09-05,50453.0,41030.0,81.31999969,54.13970639753221
N,2004-09-05,12311.0,8199.0,66.59999847,54.13970639753221
SE/CO,2004-09-05,177852.0,130241.0,73.23000336,54.13970639753221
S,2004-09-05,15386.0,10174.0,66.12999725,54.13970639753221
NE,2004-09-06,50453.0,40843.0,80.94999695,54.13970639753221
N,2004-09-06,12311.0,8135.0,66.08000183,54.13970639753221
SE/CO,2004-09-06,177852.0,129735.0,72.94999695,54.13970639753221
S,2004-09-06,15386.0,10099.0,65.63999939,54.13970639753221
NE,2004-09-07,50453.0,40668.0,80.61000061,54.13970639753221
N,2004-09-07,12311.0,8091.0,65.72000122,54.13970639753221
SE/CO,2004-09-07,177852.0,129311.0,72.70999908,54.13970639753221
S,2004-09-07,15386.0,10045.0,65.29000092,54.13970639753221
NE,2004-09-08,50453.0,40566.0,80.40000153,54.13970639753221
N,2004-09-08,12311.0,8021.0,65.15000153,54.13970639753221
SE/CO,2004-09-08,177852.0,128760.0,72.40000153,54.13970639753221
S,2004-09-08,15386.0,9961.0,64.73999786,54.13970639753221
NE,2004-09-09,50453.0,40297.0,79.87000275,54.13970639753221
N,2004-09-09,12311.0,7935.0,64.44999695,54.13970639753221
SE/CO,2004-09-09,177852.0,128163.0,72.05999756,54.13970639753221
S,2004-09-09,15386.0,9854.0,64.05000305,54.13970639753221
NE,2004-09-10,50453.0,40227.0,79.73000336,54.13970639753221
N,2004-09-10,12311.0,7870.0,63.93000031,54.13970639753221
SE/CO,2004-09-10,177852.0,127535.0,71.70999908,54.13970639753221
S,2004-09-10,15386.0,9752.0,63.38000107,54.13970639753221
NE,2004-09-11,50453.0,40148.0,79.58000183,54.13970639753221
N,2004-09-11,12311.0,7821.0,63.52999878,54.13970639753221
SE/CO,2004-09-11,177852.0,126967.0,71.38999939,54.13970639753221
S,2004-09-11,15386.0,9678.0,62.90000153,54.13970639753221
NE,2004-09-12,50453.0,39767.0,78.81999969,54.13970639753221
N,2004-09-12,12311.0,7770.0,63.11000061,54.13970639753221
SE/CO,2004-09-12,177852.0,126583.0,71.16999817,54.13970639753221
S,2004-09-12,15386.0,9665.0,62.81999969,54.13970639753221
NE,2004-09-13,50453.0,39853.0,78.98999786,54.13970639753221
N,2004-09-13,12311.0,7686.0,62.43000031,54.13970639753221
SE/CO,2004-09-13,177852.0,126177.0,70.94000244,54.13970639753221
S,2004-09-13,15386.0,9724.0,63.20000076,54.13970639753221
NE,2004-09-14,50453.0,39672.0,78.62999725,54.13970639753221
N,2004-09-14,12311.0,7642.0,62.06999969,54.13970639753221
SE/CO,2004-09-14,177852.0,125622.0,70.62999725,54.13970639753221
S,2004-09-14,15386.0,9833.0,63.90999985,54.13970639753221
NE,2004-09-15,50453.0,39562.0,78.41000366,54.13970639753221
N,2004-09-15,12311.0,7577.0,61.54999924,54.13970639753221
SE/CO,2004-09-15,177852.0,125020.0,70.29000092,54.13970639753221
S,2004-09-15,15386.0,10038.0,65.23999786,54.13970639753221
NE,2004-09-16,50453.0,39255.0,77.80999756,54.13970639753221
N,2004-09-16,12311.0,7532.0,61.18000031,54.13970639753221
SE/CO,2004-09-16,177852.0,124430.0,69.95999908,54.13970639753221
S,2004-09-16,15386.0,10131.0,65.84999847,54.13970639753221
NE,2004-09-17,50453.0,39106.0,77.51000214,54.13970639753221
N,2004-09-17,12311.0,7476.0,60.72000122,54.13970639753221
SE/CO,2004-09-17,177852.0,123902.0,69.66999817,54.13970639753221
S,2004-09-17,15386.0,10170.0,66.09999847,54.13970639753221
NE,2004-09-18,50453.0,38926.0,77.15000153,54.13970639753221
N,2004-09-18,12311.0,7422.0,60.29000092,54.13970639753221
SE/CO,2004-09-18,177852.0,123504.0,69.44000244,54.13970639753221
S,2004-09-18,15386.0,10212.0,66.37000275,54.13970639753221
NE,2004-09-19,50453.0,38704.0,76.70999908,54.13970639753221
N,2004-09-19,12311.0,7373.0,59.88999939,54.13970639753221
SE/CO,2004-09-19,177852.0,123084.0,69.20999908,54.13970639753221
S,2004-09-19,15386.0,10263.0,66.70999908,54.13970639753221
NE,2004-09-20,50453.0,38682.0,76.66999817,54.13970639753221
N,2004-09-20,12311.0,7319.0,59.45000076,54.13970639753221
SE/CO,2004-09-20,177852.0,122581.0,68.91999817,54.13970639753221
S,2004-09-20,15386.0,10274.0,66.77999878,54.13970639753221
NE,2004-09-21,50453.0,38384.0,76.08000183,54.13970639753221
N,2004-09-21,12311.0,7244.0,58.84000015,54.13970639753221
SE/CO,2004-09-21,177852.0,122080.0,68.63999939,54.13970639753221
S,2004-09-21,15386.0,10242.0,66.56999969,54.13970639753221
NE,2004-09-22,50453.0,38270.0,75.84999847,54.13970639753221
N,2004-09-22,12311.0,7181.0,58.33000183,54.13970639753221
SE/CO,2004-09-22,177852.0,121433.0,68.27999878,54.13970639753221
S,2004-09-22,15386.0,10232.0,66.5,54.13970639753221
NE,2004-09-23,50453.0,38214.0,75.73999786,54.13970639753221
N,2004-09-23,12311.0,7095.0,57.63000107,54.13970639753221
SE/CO,2004-09-23,177852.0,120941.0,68.0,54.13970639753221
S,2004-09-23,15386.0,10208.0,66.34999847,54.13970639753221
NE,2004-09-24,50453.0,38032.0,75.37999725,54.13970639753221
N,2004-09-24,12311.0,7029.0,57.09000015,54.13970639753221
SE/CO,2004-09-24,177852.0,120461.0,67.73000336,54.13970639753221
S,2004-09-24,15386.0,10184.0,66.19000244,54.13970639753221
NE,2004-09-25,50453.0,37910.0,75.13999939,54.13970639753221
N,2004-09-25,12311.0,6967.0,56.59000015,54.13970639753221
SE/CO,2004-09-25,177852.0,119927.0,67.43000031,54.13970639753221
S,2004-09-25,15386.0,10198.0,66.27999878,54.13970639753221
NE,2004-09-26,50453.0,37735.0,74.79000092,54.13970639753221
N,2004-09-26,12311.0,6907.0,56.09999847,54.13970639753221
SE/CO,2004-09-26,177852.0,119508.0,67.19999695,54.13970639753221
S,2004-09-26,15386.0,10213.0,66.37999725,54.13970639753221
NE,2004-09-27,50453.0,37506.0,74.33999634,54.13970639753221
N,2004-09-27,12311.0,6830.0,55.47999954,54.13970639753221
SE/CO,2004-09-27,177852.0,118859.0,66.83000183,54.13970639753221
S,2004-09-27,15386.0,10148.0,65.95999908,54.13970639753221
NE,2004-09-28,50453.0,37428.0,74.18000031,54.13970639753221
N,2004-09-28,12311.0,6737.0,54.72000122,54.13970639753221
SE/CO,2004-09-28,177852.0,118284.0,66.51000214,54.13970639753221
S,2004-09-28,15386.0,10085.0,65.55000305,54.13970639753221
NE,2004-09-29,50453.0,37204.0,73.73999786,54.13970639753221
N,2004-09-29,12311.0,6672.0,54.18999863,54.13970639753221
SE/CO,2004-09-29,177852.0,117663.0,66.16000366,54.13970639753221
S,2004-09-29,15386.0,10026.0,65.16000366,54.13970639753221
NE,2004-09-30,50453.0,36913.0,73.16000366,54.13970639753221
N,2004-09-30,12311.0,6616.0,53.74000168,54.13970639753221
SE/CO,2004-09-30,177852.0,117244.0,65.91999817,54.13970639753221
S,2004-09-30,15386.0,9985.0,64.90000153,54.13970639753221
NE,2004-10-01,50453.0,36880.0,73.09999847,54.13970639753221
N,2004-10-01,12311.0,6539.0,53.11000061,54.13970639753221
SE/CO,2004-10-01,177852.0,116659.0,65.58999634,54.13970639753221
S,2004-10-01,15386.0,9942.0,64.62000275,54.13970639753221
NE,2004-10-02,50453.0,36716.0,72.76999664,54.13970639753221
N,2004-10-02,12311.0,6445.0,52.34999847,54.13970639753221
SE/CO,2004-10-02,177852.0,116177.0,65.31999969,54.13970639753221
S,2004-10-02,15386.0,9933.0,64.55999756,54.13970639753221
NE,2004-10-03,50453.0,36629.0,72.59999847,54.13970639753221
N,2004-10-03,12311.0,6338.0,51.47999954,54.13970639753221
SE/CO,2004-10-03,177852.0,115895.0,65.16000366,54.13970639753221
S,2004-10-03,15386.0,9929.0,64.52999878,54.13970639753221
NE,2004-10-04,50453.0,36537.0,72.41999817,54.13970639753221
N,2004-10-04,12311.0,6252.0,50.77999878,54.13970639753221
SE/CO,2004-10-04,177852.0,115688.0,65.05000305,54.13970639753221
S,2004-10-04,15386.0,9870.0,64.15000153,54.13970639753221
NE,2004-10-05,50453.0,36412.0,72.16999817,54.13970639753221
N,2004-10-05,12311.0,6178.0,50.18000031,54.13970639753221
SE/CO,2004-10-05,177852.0,115300.0,64.83000183,54.13970639753221
S,2004-10-05,15386.0,9805.0,63.72999954,54.13970639753221
NE,2004-10-06,50453.0,36305.0,71.95999908,54.13970639753221
N,2004-10-06,12311.0,6104.0,49.58000183,54.13970639753221
SE/CO,2004-10-06,177852.0,114993.0,64.66000366,54.13970639753221
S,2004-10-06,15386.0,9720.0,63.18000031,54.13970639753221
NE,2004-10-07,50453.0,36306.0,71.95999908,54.13970639753221
N,2004-10-07,12311.0,6038.0,49.04000092,54.13970639753221
SE/CO,2004-10-07,177852.0,114561.0,64.41000366,54.13970639753221
S,2004-10-07,15386.0,9613.0,62.47999954,54.13970639753221
NE,2004-10-08,50453.0,35987.0,71.33000183,54.13970639753221
N,2004-10-08,12311.0,5986.0,48.61999893,54.13970639753221
SE/CO,2004-10-08,177852.0,113986.0,64.08999634,54.13970639753221
S,2004-10-08,15386.0,9504.0,61.77000046,54.13970639753221
NE,2004-10-09,50453.0,35772.0,70.90000153,54.13970639753221
N,2004-10-09,12311.0,5935.0,48.20999908,54.13970639753221
SE/CO,2004-10-09,177852.0,113529.0,63.83000183,54.13970639753221
S,2004-10-09,15386.0,9439.0,61.34999847,54.13970639753221
NE,2004-10-10,50453.0,35771.0,70.90000153,54.13970639753221
N,2004-10-10,12311.0,5871.0,47.68999863,54.13970639753221
SE/CO,2004-10-10,177852.0,113148.0,63.61999893,54.13970639753221
S,2004-10-10,15386.0,9450.0,61.41999817,54.13970639753221
NE,2004-10-11,50453.0,35541.0,70.44000244,54.13970639753221
N,2004-10-11,12311.0,5823.0,47.29999924,54.13970639753221
SE/CO,2004-10-11,177852.0,112882.0,63.47000122,54.13970639753221
S,2004-10-11,15386.0,9420.0,61.22999954,54.13970639753221
NE,2004-10-12,50453.0,35269.0,69.91000366,54.13970639753221
N,2004-10-12,12311.0,5769.0,46.86000061,54.13970639753221
SE/CO,2004-10-12,177852.0,112643.0,63.34000015,54.13970639753221
S,2004-10-12,15386.0,9483.0,61.63999939,54.13970639753221
NE,2004-10-13,50453.0,35195.0,69.76000214,54.13970639753221
N,2004-10-13,12311.0,5707.0,46.36000061,54.13970639753221
SE/CO,2004-10-13,177852.0,112248.0,63.11000061,54.13970639753221
S,2004-10-13,15386.0,9750.0,63.36999893,54.13970639753221
NE,2004-10-14,50453.0,34931.0,69.23999786,54.13970639753221
N,2004-10-14,12311.0,5633.0,45.75,54.13970639753221
SE/CO,2004-10-14,177852.0,111990.0,62.97000122,54.13970639753221
S,2004-10-14,15386.0,9980.0,64.87000275,54.13970639753221
NE,2004-10-15,50453.0,34652.0,68.68000031,54.13970639753221
N,2004-10-15,12311.0,5584.0,45.36000061,54.13970639753221
SE/CO,2004-10-15,177852.0,111770.0,62.84000015,54.13970639753221
S,2004-10-15,15386.0,10146.0,65.94000244,54.13970639753221
NE,2004-10-16,50453.0,34364.0,68.11000061,54.13970639753221
N,2004-10-16,12311.0,5531.0,44.93000031,54.13970639753221
SE/CO,2004-10-16,177852.0,111550.0,62.72000122,54.13970639753221
S,2004-10-16,15386.0,10292.0,66.88999939,54.13970639753221
NE,2004-10-17,50453.0,34375.0,68.12999725,54.13970639753221
N,2004-10-17,12311.0,5479.0,44.5,54.13970639753221
SE/CO,2004-10-17,177852.0,111627.0,62.75999832,54.13970639753221
S,2004-10-17,15386.0,10563.0,68.66000366,54.13970639753221
NE,2004-10-18,50453.0,34195.0,67.77999878,54.13970639753221
N,2004-10-18,12311.0,5421.0,44.02999878,54.13970639753221
SE/CO,2004-10-18,177852.0,111413.0,62.63999939,54.13970639753221
S,2004-10-18,15386.0,10773.0,70.01999664,54.13970639753221
NE,2004-10-19,50453.0,34058.0,67.5,54.13970639753221
N,2004-10-19,12311.0,5363.0,43.56000137,54.13970639753221
SE/CO,2004-10-19,177852.0,111420.0,62.65000153,54.13970639753221
S,2004-10-19,15386.0,10986.0,71.40000153,54.13970639753221
NE,2004-10-20,50453.0,33966.0,67.31999969,54.13970639753221
N,2004-10-20,12311.0,5294.0,43.0,54.13970639753221
SE/CO,2004-10-20,177852.0,111399.0,62.63999939,54.13970639753221
S,2004-10-20,15386.0,11165.0,72.56999969,54.13970639753221
NE,2004-10-21,50453.0,33586.0,66.56999969,54.13970639753221
N,2004-10-21,12311.0,5232.0,42.5,54.13970639753221
SE/CO,2004-10-21,177852.0,111366.0,62.61999893,54.13970639753221
S,2004-10-21,15386.0,11315.0,73.54000092,54.13970639753221
NE,2004-10-22,50453.0,33505.0,66.41000366,54.13970639753221
N,2004-10-22,12311.0,5172.0,42.00999832,54.13970639753221
SE/CO,2004-10-22,177852.0,111141.0,62.49000168,54.13970639753221
S,2004-10-22,15386.0,11414.0,74.19000244,54.13970639753221
NE,2004-10-23,50453.0,33187.0,65.77999878,54.13970639753221
N,2004-10-23,12311.0,5124.0,41.61999893,54.13970639753221
SE/CO,2004-10-23,177852.0,111017.0,62.41999817,54.13970639753221
