id_subsistema,ena_data,ena_bruta_regiao_mwmed,ena_armazenavel_regiao_mwmed,month,ena_bruta_regiao_percentualmlt,ena_armazenavel_regiao_percentualmlt,max,min
NE,2019-04-24,5156.56396484,5142.96191406,4,45.213633627858385,45.0943685232756,25125.0,1828.0
S,2019-04-24,5466.91601563,5365.70410156,4,83.03360876243397,81.49636354941838,61485.0,751.44000244
SE/CO,2019-04-24,50555.61328125,46451.18359375,4,92.71849769693729,85.19101400465954,69691.0,18547.0
N,2019-04-25,24926.78320313,15195.63085938,4,91.6856655350453,55.89255208799603,34472.72265625,5722.0
NE,2019-04-25,5259.58398438,5234.52685547,4,46.116930755863834,45.89722556961431,25125.0,1828.0
S,2019-04-25,5485.08105469,5403.10009766,4,83.30950631457308,82.06434822314876,61485.0,751.44000244
SE/CO,2019-04-25,49605.390625,46110.00390625,4,90.97579868792796,84.5652938122503,69691.0,18547.0
N,2019-04-26,24404.25390625,16689.78125,4,89.76369887149339,61.38833434987412,34472.72265625,5722.0
NE,2019-04-26,5363.89990234,5338.12695313,4,47.03159054256611,46.805608921658106,25125.0,1828.0
S,2019-04-26,5685.98876953,5613.25683594,4,86.36096943266104,85.25628904229445,61485.0,751.44000244
SE/CO,2019-04-26,48533.125,45642.38671875,4,89.00927407415297,83.70768848796978,69691.0,18547.0
N,2019-04-27,23898.75976563,16953.98242188,4,87.90439090025902,62.360118798816366,34472.72265625,5722.0
NE,2019-04-27,5438.93994141,5427.48486328,4,47.68955442259652,47.58911434092979,25125.0,1828.0
S,2019-04-27,7593.65820313,7286.73291016,4,115.3353815042433,110.67368291167227,61485.0,751.44000244
SE/CO,2019-04-27,47232.0,44738.3828125,4,86.6230236167647,82.04975421203946,69691.0,18547.0
N,2019-04-28,23260.01367188,15459.54882813,4,85.55495574706903,56.86329485950867,34472.72265625,5722.0
NE,2019-04-28,5496.57617188,5475.09912109,4,48.19491873610645,48.0066042863203,25125.0,1828.0
S,2019-04-28,9566.94335938,9010.11132813,4,145.30639023610127,136.84901264021082,61485.0,751.44000244
SE/CO,2019-04-28,45991.59375,42844.59375,4,84.34813074989198,78.5765636910768,69691.0,18547.0
N,2019-04-29,22706.39453125,15644.55957031,4,83.51863445571092,57.54380116028862,34472.72265625,5722.0
NE,2019-04-29,5602.46777344,5588.86621094,4,49.12339438575343,49.00413356249309,25125.0,1828.0
S,2019-04-29,11387.85351563,11030.40625,4,172.96306926195996,167.53402364964995,61485.0,751.44000244
SE/CO,2019-04-29,44798.80859375,42244.02734375,4,82.16057450074796,77.47513080676046,69691.0,18547.0
N,2019-04-30,22406.26171875,17025.06054688,4,82.41468628723999,62.62155827708767,34472.72265625,5722.0
NE,2019-04-30,5711.26220703,5690.50097656,4,50.07732256246737,49.89528454751505,25125.0,1828.0
S,2019-04-30,11175.97070313,10951.25292969,4,169.7449121682147,166.331812784863,61485.0,751.44000244
SE/CO,2019-04-30,43939.28125,41119.8671875,4,80.58420980315076,75.41343213289804,69691.0,18547.0
N,2019-05-01,22012.16796875,17150.48828125,5,107.64028076615465,83.86649495366485,31522.87304688,2819.0
NE,2019-05-01,5647.0390625,5615.03808594,5,82.19785146044715,81.73204779081509,14750.0,1455.0
S,2019-05-01,10037.74121094,9921.58007813,5,114.83579285169743,113.50686281609848,62408.640625,705.690979
SE/CO,2019-05-01,43237.48046875,40165.62109375,5,108.94882084417829,101.20841938976717,54106.0,16094.0
N,2019-05-02,21574.80078125,14882.09082031,5,105.50153973313877,72.77395105106264,31522.87304688,2819.0
NE,2019-05-02,5502.26123047,5470.26123047,5,80.09047685222208,79.6246873973197,14750.0,1455.0
S,2019-05-02,9276.80664063,9143.81542969,5,106.13039560609226,104.60892271396816,62408.640625,705.690979
SE/CO,2019-05-02,42609.6640625,39906.91015625,5,107.36686332893862,100.55652544787829,54106.0,16094.0
N,2019-05-03,21135.2734375,13030.36914063,5,103.35223545957435,63.71896647232877,31522.87304688,2819.0
NE,2019-05-03,5399.0,5374.26611328,5,78.58741459431053,78.2273901064066,14750.0,1455.0
S,2019-05-03,8808.17578125,8744.77929688,5,100.76907026797518,100.04378901259628,62408.640625,705.690979
SE/CO,2019-05-03,42146.12890625,39383.56640625,5,106.1988579746544,99.23781575803223,54106.0,16094.0
N,2019-05-04,20516.453125,13392.06054688,5,100.32618222048114,65.48765025553116,31522.87304688,2819.0
NE,2019-05-04,5293.32519531,5268.125,5,77.04922054201458,76.68240850336214,14750.0,1455.0
S,2019-05-04,8850.8046875,8585.9296875,5,101.25676208476402,98.22648565181095,62408.640625,705.690979
SE/CO,2019-05-04,41717.28515625,39060.65234375,5,105.11826723758163,98.4241442405902,54106.0,16094.0
N,2019-05-05,19825.98242188,14534.4609375,5,96.94975603428475,71.07402861536723,31522.87304688,2819.0
NE,2019-05-05,5169.53710938,5156.20019531,5,75.24737100861637,75.05323994815556,14750.0,1455.0
S,2019-05-05,9111.9140625,8555.79394531,5,104.24395825460114,97.88172065191323,62408.640625,705.690979
SE/CO,2019-05-05,41481.4375,38530.89453125,5,104.52398367228759,97.0892725417968,54106.0,16094.0
N,2019-05-06,19357.88085938,16243.31347656,5,94.66072281928712,79.43037803780987,31522.87304688,2819.0
NE,2019-05-06,5021.78076172,4996.72412109,5,73.09664136377518,72.73191889562729,14750.0,1455.0
S,2019-05-06,9446.81640625,9203.62597656,5,108.07537563867429,105.29317940343374,62408.640625,705.690979
SE/CO,2019-05-06,41119.625,38978.16015625,5,103.6122967558824,98.21628230091316,54106.0,16094.0
N,2019-05-07,19048.97460938,16767.15820313,5,93.15016031914514,81.9919972988438,31522.87304688,2819.0
NE,2019-05-07,4864.15722656,4846.97607422,5,70.80228572246386,70.55219823549375,14750.0,1455.0
S,2019-05-07,9932.51757813,9632.26269531,5,113.63199221104108,110.19695570216507,62408.640625,705.690979
SE/CO,2019-05-07,40616.1640625,38787.02734375,5,102.34368732519705,97.73467018289078,54106.0,16094.0
N,2019-05-08,18827.64648438,16271.46875,5,92.06785795118809,79.56805832184332,31522.87304688,2819.0
NE,2019-05-08,4696.71191406,4671.65576172,5,68.36496507135969,68.0002497107222,14750.0,1455.0
S,2019-05-08,9703.56054688,9473.75,5,111.01263177326562,108.38350677372047,62408.640625,705.690979
SE/CO,2019-05-08,39983.859375,38315.01953125,5,100.75042034084626,96.5453156219033,54106.0,16094.0
N,2019-05-09,18708.15625,14555.76464844,5,91.48354647420244,71.17820451617798,31522.87304688,2819.0
NE,2019-05-09,4527.19580078,4501.42382813,5,65.89750200880155,65.52236722466398,14750.0,1455.0
S,2019-05-09,9304.8828125,9062.08886719,5,106.45159829394579,103.67393799932911,62408.640625,705.690979
SE/CO,2019-05-09,39385.98046875,37932.84765625,5,99.24389865786746,95.58232761497833,54106.0,16094.0
N,2019-05-10,18572.65820313,13203.33789063,5,90.82095622734177,64.56478978424438,31522.87304688,2819.0
NE,2019-05-10,4356.45214844,4331.39599609,5,63.41217098531749,63.04745562453445,14750.0,1455.0
S,2019-05-10,10319.53515625,9917.17578125,5,118.05962881742376,113.45647589004206,62408.640625,705.690979
SE/CO,2019-05-10,38877.33203125,37570.609375,5,97.96221788255237,94.66956782465398,54106.0,16094.0
N,2019-05-11,18296.5546875,13511.57714844,5,89.47080025973659,66.07209066896061,31522.87304688,2819.0
NE,2019-05-11,4175.48388672,4149.546875,5,60.77801136090531,60.40047428119109,14750.0,1455.0
S,2019-05-11,15493.95996094,14301.56542969,5,177.25712778765472,163.61565521822007,62408.640625,705.690979
SE/CO,2019-05-11,38570.07421875,37462.5,5,97.1879966281194,94.39715627798756,54106.0,16094.0
N,2019-05-12,17838.24804688,13786.48046875,5,87.22966455954725,67.41637763895493,31522.87304688,2819.0
NE,2019-05-12,3988.5390625,3962.05102539,5,58.056857368084856,57.671299606619215,14750.0,1455.0
S,2019-05-12,18486.72070313,14510.91601563,5,211.4955132393792,166.01071004332212,62408.640625,705.690979
SE/CO,2019-05-12,38788.078125,36928.90625,5,97.7373179176087,93.05261887104176,54106.0,16094.0
N,2019-05-13,17458.40625,13998.81152344,5,85.37222472350162,68.45468401453103,31522.87304688,2819.0
NE,2019-05-13,3812.49609375,3787.43994141,5,55.49438991641427,55.12967455577678,14750.0,1455.0
S,2019-05-13,17122.41015625,15420.59082031,5,195.8872523712724,176.41775533741557,62408.640625,705.690979
SE/CO,2019-05-13,38756.015625,37557.0703125,5,97.65652755863205,94.63545240260073,54106.0,16094.0
N,2019-05-14,17284.55078125,14796.02929688,5,84.52206532550188,72.3531071542543,31522.87304688,2819.0
NE,2019-05-14,3656.84106445,3636.79492188,5,53.22868768983737,52.93689763294439,14750.0,1455.0
S,2019-05-14,14777.24023438,14045.14648438,5,169.0575661211051,160.68211944876063,62408.640625,705.690979
SE/CO,2019-05-14,38817.72265625,37892.57421875,5,97.81201553387014,95.48084752225789,54106.0,16094.0
N,2019-05-15,17336.1015625,15377.01074219,5,84.774150471106,75.19412699300332,31522.87304688,2819.0
NE,2019-05-15,3535.81005859,3522.20800781,5,51.466969994655635,51.268979625331546,14750.0,1455.0
S,2019-05-15,12692.18554688,12242.96386719,5,145.20370267249882,140.06442614909642,62408.640625,705.690979
SE/CO,2019-05-15,38357.94921875,37362.0859375,5,96.65348887301847,94.14413520490595,54106.0,16094.0
N,2019-05-16,17353.06640625,14956.8828125,5,84.85710915772862,73.13968654107983,31522.87304688,2819.0
NE,2019-05-16,3460.59790039,3435.54101563,5,50.37218780184284,50.00746178015808,14750.0,1455.0
S,2019-05-16,11318.86035156,10992.55761719,5,129.49231060394243,125.75927620670006,62408.640625,705.690979
SE/CO,2019-05-16,38588.8125,37750.26953125,5,97.23521292344238,95.12227140413904,54106.0,16094.0
N,2019-05-17,17647.59375,12229.19628906,5,86.29735829718491,59.80120286050982,31522.87304688,2819.0
NE,2019-05-17,3432.68701172,3406.19897461,5,49.965919126235335,49.58036136476967,14750.0,1455.0
S,2019-05-17,10597.83496094,10382.61230469,5,121.24349041043007,118.78125674144684,62408.640625,705.690979
SE/CO,2019-05-17,37818.2109375,36373.1328125,5,95.2934686158448,91.65219359149977,54106.0,16094.0
N,2019-05-18,17783.50976563,11554.83398438,5,86.96199242608127,56.50354731304543,31522.87304688,2819.0
NE,2019-05-18,3453.38793945,3435.48999023,5,50.2672401838394,50.00671905849396,14750.0,1455.0
S,2019-05-18,9612.69921875,9439.00878906,5,109.97314166925749,107.986053360738,62408.640625,705.690979
SE/CO,2019-05-18,38089.50390625,35095.44140625,5,95.97706647418883,88.43269581770402,54106.0,16094.0
N,2019-05-19,17790.359375,12004.625,5,86.9954872584291,58.70304130546656,31522.87304688,2819.0
NE,2019-05-19,3498.08398438,3465.86791992,5,50.9178322589718,50.4488977869742,14750.0,1455.0
S,2019-05-19,8731.16015625,8581.26464844,5,99.88798057130072,98.17311573044303,62408.640625,705.690979
SE/CO,2019-05-19,38275.9375,33190.328125,5,96.4468376075805,83.63223465954785,54106.0,16094.0
N,2019-05-20,17907.51757813,13345.08203125,5,87.56839502003052,65.25792365070198,31522.87304688,2819.0
NE,2019-05-20,3554.69702148,3528.20898438,5,51.74188712432109,51.356329363000995,14750.0,1455.0
S,2019-05-20,8220.38964844,8099.14111328,5,94.0445607224508,92.65742875973093,62408.640625,705.690979
SE/CO,2019-05-20,38359.98828125,36338.90625,5,96.65862685637445,91.56595027700739,54106.0,16094.0
N,2019-05-21,18028.04492188,14424.36816406,5,88.15777799855708,70.5356710551201,31522.87304688,2819.0
NE,2019-05-21,3592.97192383,3575.57495117,5,52.29901355876009,52.04578460837719,14750.0,1455.0
S,2019-05-21,8216.68164063,8062.34619141,5,94.00213962314038,92.23648006848029,62408.640625,705.690979
SE/CO,2019-05-21,37696.59375,36850.11328125,5,94.98702039016509,92.85407813871743,54106.0,16094.0
N,2019-05-22,18163.3125,13890.48925781,5,88.81924124506989,67.92498430016433,31522.87304688,2819.0
NE,2019-05-22,3585.89697266,3563.70410156,5,52.196031132230864,51.87299346559375,14750.0,1455.0
S,2019-05-22,8463.00292969,8255.74121094,5,96.82015414762604,94.44899680253317,62408.640625,705.690979
SE/CO,2019-05-22,36828.3984375,36339.69921875,5,92.79936156884033,91.56794838164582,54106.0,16094.0
N,2019-05-23,18006.89648438,13622.38183594,5,88.05436139036577,66.61392951416835,31522.87304688,2819.0
NE,2019-05-23,3554.06494141,3536.88305664,5,51.73268661709421,51.48258846893129,14750.0,1455.0
S,2019-05-23,9014.7890625,8799.15429688,5,103.13280922751075,100.66586086173955,62408.640625,705.690979
SE/CO,2019-05-23,36277.8515625,36068.1484375,5,91.412106062728,90.8837008932223,54106.0,16094.0
N,2019-05-24,17854.88867188,14392.74121094,5,87.31103780500254,70.38101413452745,31522.87304688,2819.0
NE,2019-05-24,3632.84301758,3611.3659668,5,52.87937402826553,52.56675578527407,14750.0,1455.0
S,2019-05-24,11850.52734375,11616.953125,5,135.57479463079432,132.90261171272522,62408.640625,705.690979
SE/CO,2019-05-24,35870.14453125,35735.05859375,5,90.38477514929349,90.04438867340036,54106.0,16094.0
N,2019-05-25,17449.984375,14700.93261719,5,85.33104145655288,71.88808102342098,31522.87304688,2819.0
NE,2019-05-25,3644.57006836,3618.7980957,5,53.05007204671642,52.67493726243329,14750.0,1455.0
S,2019-05-25,16451.32226563,15721.87109375,5,188.20973724381236,179.8645227270102,62408.640625,705.690979
SE/CO,2019-05-25,35513.3828125,33737.72265625,5,89.48581507671832,85.01154696150638,54106.0,16094.0
N,2019-05-26,16934.40234375,13911.84277344,5,82.8098270681963,68.02940374767265,31522.87304688,2819.0
NE,2019-05-26,3605.92700195,3573.71191406,5,52.48758664550173,52.01866638837938,14750.0,1455.0
S,2019-05-26,17174.97265625,16409.69140625,5,196.4885884921109,187.73346348425486,62408.640625,705.690979
SE/CO,2019-05-26,35111.234375,32286.62695313,5,88.47249058151282,81.35510898054582,54106.0,16094.0
N,2019-05-27,16341.79003906,13057.58691406,5,79.91193191525777,63.85206234811866,31522.87304688,2819.0
NE,2019-05-27,3455.86010742,3423.64501953,5,50.30322486418857,49.83430460706621,14750.0,1455.0
S,2019-05-27,16203.37890625,15825.57519531,5,185.3731655830802,181.0509393195835,62408.640625,705.690979
SE/CO,2019-05-27,34839.9140625,34291.2734375,5,87.78882382300885,86.40637164233277,54106.0,16094.0
N,2019-05-28,15865.33398438,12630.49902344,5,77.58204493768707,61.76358744081163,31522.87304688,2819.0
NE,2019-05-28,3297.30810547,3265.09301758,5,47.99535453412697,47.52643427700461,14750.0,1455.0
S,2019-05-28,20288.51757813,18499.7109375,5,232.10879349338958,211.64412674035117,62408.640625,705.690979
SE/CO,2019-05-28,34634.3671875,34261.81640625,5,87.27089147781494,86.33214648431097,54106.0,16094.0
N,2019-05-29,15412.22851563,12796.24121094,5,75.36634315210325,62.5740726062267,31522.87304688,2819.0
NE,2019-05-29,3230.85888672,3198.64404297,5,47.028124990994115,46.559208287554185,14750.0,1455.0
